Port Hope Simpson Airport	YHA	CCP4	52.5281	-56.2861
St. Lewis (Fox Harbour) Airport	YFX	CCK4	52.3728	-55.6739
Williams Harbour Airport	YWM	CCA6	52.5669	-55.7847
Anahim Lake Airport	YAA	CAJ4	52.4525	-125.303
Whistler/Green Lake Water Aerodrome	YWS	CAE5	50.1436	-122.949
Vopnafjörður Airport	VPN	BIVO	65.7206	-14.8506
Thorshofn Airport	THO	BITN	66.2185	-15.3356
Drake Bay Airport	DRK	MRDK	8.71889	-83.6417
Grímsey Airport	GRY	BIGR	66.5547	-18.0175
Qaarsut Airport	JQA	BGUQ	70.7342	-52.6962
Upernavik Airport	JUV	BGUK	72.7902	-56.1306
Sisimiut Airport	JHS	BGSS	66.9513	-53.7293
Qaanaaq Airport	NAQ	BGQQ	77.4886	-69.3887
Maniitsoq Airport	JSU	BGMQ	65.4125	-52.9394
Neerlerit Inaat Airport	CNP	BGCO	70.7433	-22.6606
Wapenamanda Airport	WBM	AYWD	-5.6433	143.895
Vanimo Airport	VAI	AYVN	-2.69717	141.302
Tokua Airport	RAB	AYTK	-4.34046	152.38
Tabubil Airport	TBG	AYTB	-5.27861	141.226
Tari Airport	TIZ	AYTA	-5.845	142.948
Misima Island Airport	MIS	AYMS	-10.6892	152.838
Moro Airport	MXH	AYMR	-6.36333	143.238
Momote Airport	MAS	AYMO	-2.06189	147.424
Mendi Airport	MDU	AYMN	-6.14774	143.657
Kavieng Airport	KVG	AYKV	-2.5794	150.808
Kerema Airport	KMA	AYKM	-7.96361	145.771
Kikori Airport	KRI	AYKK	-7.42438	144.25
Kiunga Airport	UNG	AYKI	-6.12571	141.282
Kimbe Airport	HKN	AYHK	-5.46217	150.405
Girua Airport	PNP	AYGR	-8.80454	148.309
Gurney Airport	GUR	AYGN	-10.3115	150.334
Daru Airport	DAU	AYDU	-9.08676	143.208
Chimbu Airport	CMU	AYCH	-6.02429	144.971
Buka Airport	BUA	AYBK	-5.42232	154.673
Ramata Airport	RBV	AGRM	-8.16806	157.643
Kagau Island Airport	KGE	AGKG	-7.333	157.583
Suavanao Airport	VAO	AGGV	-7.58556	158.731
Marau Airport	RUS	AGGU	-9.86167	160.825
Rennell/Tingoa Airport	RNL	AGGR	-11.5339	160.063
Mono Airport	MNY	AGGO	-7.41694	155.565
Nusatupe Airport	GZO	AGGN	-8.09778	156.864
Munda Airport	MUA	AGGM	-8.32797	157.263
Santa Cruz/Graciosa Bay/Luova Airport	SCZ	AGGL	-10.7203	165.795
Ngorangora Airport	IRA	AGGK	-10.4497	161.898
Babanakira Airport	MBU	AGGI	-9.7475	159.839
Fera/Maringe Airport	FRE	AGGF	-8.1075	159.577
Ballalae Airport	BAS	AGGE	-6.967	155.883
Auki Airport	AKS	AGGA	-8.70257	160.682
Uru Harbour Airport	ATD	AGAT	-8.87333	161.011
Komsomolsk-on-Amur Airport	KXK	UHKK	50.4094	136.934
Tiksi Airport	IKS	UEST	71.6977	128.903
Cherskiy Airport	CYX	UESS	68.7406	161.338
Chokurdakh Airport	CKH	UESO	70.6231	147.902
Chulman	CNN	UELL	56.9139	124.914
Kostanay West Airport	KSN	UAUU	53.206944	63.550278
Zhezkazgan Airport	DZN	UAKD	47.708333	67.733333
Kokshetau Airport	KOV	UACK	53.3291	69.5946
Union Island International Airport	UNI	TVSU	12.583	-61.417
J F Mitchell Airport	BQU	TVSB	12.988444	-61.262033
Virgin Gorda Airport	VIJ	TUPW	18.4464	-64.4275
Vance Winkworth Amory International Airport	NEV	TKPN	17.205678	-62.589869
Baillif Airport	BBR	TFFB	16.0133	-61.7422
La Désirade Airport	DSD	TFFA	16.2969	-61.0844
Juan Pablo Pérez Alfonso Airport	VIG	SVVG	8.6241	-71.672819
El Jaguel / Punta del Este Airport	MDO	SUPE	-34.917	-54.917
Santa Rosa Airport	SRA	SSZR	-27.9067	-54.5204
Alferez Fap David Figueroa Fernandini Airport	HUU	SPNC	-9.878811	-76.204797
Caballococha Airport	LHC	SPBC	-3.916858	-70.508225
Capitán Av. German Quiroga G. Airport	SRJ	SLSB	-14.8592	-66.7375
Capitán Av. Selin Zeitun Lopez Airport	RIB	SLRI	-11	-66
Capitán de Av. Emilio Beltrán Airport	GYA	SLGY	-10.8206	-65.3456
Obando Airport	PDA	SKPD	3.85	-67.91
Reyes Murillo Airport	NQU	SKNQ	5.7	-77.28
La Pedrera Airport	LPD	SKLP	-1.33	-69.58
Caucaya Airport	LQM	SKLG	-0.18	-74.77
La Jagua Airport	GLJ	SKGZ	2.17	-75.67
Santa Ana Airport	CRC	SKGO	4.758181	-75.955753
Stanley Airport	PSY	SFAL	-51.685672	-57.777644
Camilo Ponce Enriquez Airport	LOH	SETM	-3.99589	-79.3719
San Cristóbal Airport	SCY	SEST	-0.910206	-89.61745
Sorocaba Airport	SOD	SDCO	-23.478	-47.49
Ricardo García Posada Airport	ESR	SCES	-26.3111	-69.7652
Vitória da Conquista Airport	VDC	SBQV	-14.862761	-40.863106
Marília Airport	MII	SBML	-22.196892	-49.9264
Macaé Airport	MEA	SBME	-22.343	-41.766
Necochea Airport	NEC	SAZO	-38.483056	-58.817222
Lago Argentino Airport	ING	SAWA	-50.3361	-72.2486
Roxas Airport	RXS	RPVR	11.597669	122.751669
Calbayog Airport	CYP	RPVC	12.072706	124.545092
Virac Airport	VRC	RPUV	13.576439	124.205672
Tuguegarao Airport	TUG	RPUT	17.638311	121.730614
San Fernando Airport	SFE	RPUS	16.595589	120.303219
Basco Airport	BSO	RPUO	20.451322	121.979883
Naga Airport	WNP	RPUN	13.584886	123.270239
Tandag Airport	TDG	RPMW	9.07211	126.171
Surigao Airport	SUG	RPMS	9.757567	125.479328
Sanga Sanga Airport	SGS	RPMN	5.04699	119.743
General Santos International Airport	GES	RPMB	6.106439	125.2353
Subic Bay International Airport	SFS	RPLB	14.7944	120.271
Yangyang International Airport	YNY	RKNY	38.061311	128.669164
Ugolny Airport	DYR	UHMA	64.73495	177.741483
Okhotsk Airport	OHO	UHOO	59.4101	143.057
Ujae Atoll Airport	UJE	UJAP	8.92806	165.762
Mariupol International Airport	MPW	UKCM	47.0761	37.4496
Luhansk International Airport	VSG	UKCW	48.4174	39.3741
Zaporizhzhia International Airport	OZH	UKDE	47.867	35.3157
Lozuvatka International Airport	KWG	UKDR	48.0433	33.21
Osnova International Airport	HRK	UKHH	49.924786	36.289986
Ivano Frankivsk International Airport	IFO	UKLI	48.884167	24.686111
Chernivtsi International Airport	CWC	UKLN	48.259322	25.980831
Rivne International Airport	RWN	UKLR	50.6071	26.1416
Uzhhorod International Airport	UDJ	UKLU	48.634278	22.263356
Solovki Airport	CSH	ULAS	65.03	35.7333
Cherepovets Airport	CEE	ULBC	59.2736	38.0158
Amderma Airport	AMV	ULDD	69.7633	61.5564
Kotlas Airport	KSZ	ULKK	61.2358	46.6975
Petrozavodsk Airport	PES	ULPB	61.8852	34.1547
Hrodno Airport	GNA	UMMG	53.602	24.0538
Mogilev Airport	MVQ	UMOO	53.9549	30.0951
Yeniseysk Airport	EIE	UNII	58.4742	92.1125
Kyzyl Airport	KYZ	UNKY	51.6694	94.4006
Spichenkovo Airport	NOZ	UNWW	53.8114	86.8772
Khatanga Airport	HTG	UOHH	71.978058	102.490514
Igarka Airport	IAA	UOII	67.4372	86.6219
Grozny Airport	GRV	URMG	43.2981	45.7841
Nalchik Airport	NAL	URMN	43.5129	43.6366
Beslan Airport	OGZ	URMO	43.2051	44.6066
Elista Airport	ESL	URWI	46.3739	44.3309
Aleknagik Airport	WKK	5A8	59.2826	-158.618
Brookings Regional Airport	BKX	BKX	44.3048	-96.8169
Mercer County Airport	BLF	BLF	37.2958	-81.2077
Kearney Municipal Airport	EAR	EAR	40.727	-99.0068
Mid Delta Regional Airport	GLH	GLH	33.4829	-90.9856
Laughlin-Bullhead Intl	IFP	IFP	35.1574	-114.56
Kingman Airport	IGM	IGM	35.2595	-113.938
Tri Cities Airport	PSC	PSC	46.2647	-119.119
Akutan Seaplane Base	KQA	KQA	54.1325	-165.785
Grant County Airport	SVC	SVC	32.6365	-108.156
Lopez Island Airport	LPS	S31	48.4839	-122.938
Salekhard Airport	SLY	USDD	66.590753	66.611042
Khanty Mansiysk Airport	HMA	USHH	61.028479	69.086067
Nyagan Airport	NYA	USHN	62.11	65.615
Sovetsky Tyumenskaya Airport	OVS	USHS	61.32	63.6044
Izhevsk Airport	IJK	USII	56.8281	53.4575
Pobedilovo Airport	KVX	USKK	58.5033	49.3483
Nadym Airport	NYM	USMM	65.4809	72.6989
Raduzhny Airport	RAT	USNR	62.1586	77.3289
Nefteyugansk Airport	NFG	USRN	61.1083	72.65
Kurgan Airport	KRO	USUU	55.4753	65.4156
Khudzhand Airport	LBD	UTDL	40.2154	69.6947
Andizhan Airport	AZN	UTKA	40.7277	72.294
Fergana Airport	FEG	UTKF	40.3588	71.745
Namangan Airport	NMA	UTKN	40.9846	71.5567
Nukus Airport	NCU	UTNN	42.4884	59.6233
Urgench Airport	UGC	UTNU	41.5843	60.6417
Karshi Khanabad Airport	KSQ	UTSL	38.8336	65.9215
Termez Airport	TMJ	UTST	37.286667	67.31
Staroselye Airport	RYB	UUBK	58.1042	38.9294
Belgorod International Airport	EGO	UUOB	50.6438	36.5901
Kursk East Airport	URS	UUOK	51.7506	36.2956
Lipetsk Airport	LPK	UUOL	52.7028	39.5378
Vorkuta Airport	VKT	UUYW	67.4886	63.9931
Bugulma Airport	UUA	UWKB	54.64	52.8017
Yoshkar-Ola Airport	JOK	UWKJ	56.7006	47.9047
Cheboksary Airport	CSY	UWKS	56.0903	47.3473
Ulyanovsk East Airport	ULY	UWLW	54.401	48.8027
Orsk Airport	OSW	UWOR	51.0725	58.5956
Penza Airport	PEZ	UWPP	53.1106	45.0211
Saransk Airport	SKX	UWPS	54.1251	45.2123
Balakovo Airport	BWO	UWSB	51.8583	47.7456
Hubli Airport	HBX	VAHB	15.3617	75.0849
Koggala Airport	KCT	VCCK	5.99368	80.3203
Wirawila Airport	WRZ	VCCW	6.254494	81.235189
Battambang Airport	BBM	VDBG	13.0956	103.224
Shillong Airport	SHL	VEBI	25.7036	91.9787
Lokpriya Gopinath Bordoloi International Airport	GAU	VEGT	26.106092	91.585939
Dimapur Airport	DMU	VEMR	25.8839	93.7711
Tezpur Airport	TEZ	VETZ	26.7091	92.7847
Barisal Airport	BZL	VGBR	22.801	90.3012
Ban Huoeisay Airport	OUI	VLHS	20.2573	100.437
Bharatpur Airport	BHR	VNBP	27.6781	84.4294
Chandragadhi Airport	BDP	VNCG	26.570822	88.079578
Meghauli Airport	MEY	VNMG	27.583	84.233
Nepalgunj Airport	KEP	VNNG	28.103633	81.667006
Gan Island Airport	GAN	VRMG	-0.693342	73.1556
Hanimaadhoo Airport	HAQ	VRMH	6.74423	73.1705
Kadhdhoo Airport	KDO	VRMK	1.85917	73.5219
Mae Sot Airport	MAQ	VTPM	16.699856	98.545056
Buon Ma Thuot Airport	BMV	VVBM	12.668311	108.120272
Cat Bi International Airport	HPH	VVCI	20.819386	106.724989
Cam Ranh Airport	CXR	VVCR	11.998153	109.219372
Co Ong Airport	VCS	VVCS	8.731831	106.632589
Trà Nóc Airport	VCA	VVCT	10.085119	105.711922
Dien Bien Phu Airport	DIN	VVDB	21.397481	103.007831
Phu Cat Airport	UIH	VVPC	13.954986	109.042267
Pleiku Airport	PXU	VVPK	14.004522	108.017158
Vinh Airport	VII	VVVH	18.737569	105.670764
Banmaw Airport	BMO	VYBM	24.269033	97.246153
Dawei Airport	TVY	VYDW	14.103886	98.203636
Kawthoung Airport	KAW	VYKT	10.049258	98.538006
Loikaw Airport	LIW	VYLK	19.691494	97.214825
Mawlamyine Airport	MNU	VYMM	16.444747	97.660669
Pathein Airport	BSX	VYPN	16.815233	94.779911
Pakhokku Airport	PKK	VYPU	21.3333	95.1
Sumbawa Besar Airport	SWQ	WADS	-8.489039	117.412119
Tambolaka Airport	TMC	WADT	-9.409717	119.244494
Bokondini Airport	BUI	WAJB	-3.58365	138.533
Senggeh Airport	SEH	WAJS	-3.43333	140.817
Tanjung Harapan Airport	TJS	WALG	2.83641	117.374
Datadawai Airport	DTD	WALJ	0.717	116.483
Barau(Kalimaru) Airport	BEJ	WALK	2.155497	117.432256
Warukin Airport	TJG	WAON	-2.21656	115.436
Sampit(Hasan) Airport	SMQ	WAOS	-2.499194	112.974992
Dumatubun Airport	LUV	WAPL	-5.661619	132.731431
Mali Airport	ARD	WATM	-8.13234	124.597
Belaga Airport	BLG	WBGC	2.65	113.767
Long Lellang Airport	LGL	WBGF	3.421	115.154
Long Seridan Airport	ODN	WBGI	3.967	115.05
Mukah Airport	MKM	WBGK	2.90639	112.08
Bakalalan Airport	BKM	WBGQ	3.974	115.618
Lawas Airport	LWY	WBGW	4.84917	115.408
Bario Airport	BBN	WBGZ	3.73389	115.479
Tomanggong Airport	TMG	WBKM	5.4	118.65
Kudat Airport	KUD	WBKT	6.9225	116.836
Radin Inten II (Branti) Airport	TKG	WICT	-5.242339	105.178939
Halim Perdanakusuma International Airport	HLP	WIHH	-6.26661	106.891
Ranai Airport	NTX	WION	3.908714	108.387897
Pangsuma Airport	PSU	WIOP	0.835578	112.937144
Susilo Airport	SQG	WIOS	0.063619	111.473428
Pendopo Airport	PDO	WIPQ	-3.286069	103.8796
Malikus Saleh Airport	LSW	WITM	5.226681	96.950342
Pulau Pangkor Airport	PKG	WMPA	4.24472	100.553
Stagen Airport	KBU	WRBK	-3.29472	116.165
Long Bawan Airport	LBW	WRLB	3.867	115.683
Nunukan Airport	NNX	WRLF	4.13653	117.667
Long Apung Airport	LPU	WRLP	0.583	115.6
Albany Airport	ALH	YABA	-34.9433	117.809
Argyle Airport	GYL	YARG	-16.6369	128.451
Aurukun Airport	AUU	YAUR	-13.3539	141.721
Barcaldine Airport	BCI	YBAR	-23.5653	145.307
Badu Island Airport	BDD	YBAU	-10.15	141.175
Birdsville Airport	BVI	YBDV	-25.8975	139.348
Broken Hill Airport	BHQ	YBHI	-32.0014	141.472
Hamilton Island Airport	HTI	YBHM	-20.3581	148.952
Bedourie Airport	BEU	YBIE	-24.3461	139.46
Bourke Airport	BRK	YBKE	-30.0392	145.952
Burketown Airport	BUC	YBKT	-17.7486	139.534
Boigu Airport	GIC	YBOI	-9.23278	142.218
Oakey Airport	OKY	YBOK	-27.411389	151.735278
Boulia Airport	BQL	YBOU	-22.9133	139.9
Bathurst Airport	BHS	YBTH	-33.4094	149.652
Blackwater Airport	BLT	YBTR	-23.6031	148.807
Carnarvon Airport	CVQ	YCAR	-24.8806	113.672
Cobar Airport	CAZ	YCBA	-31.5383	145.794
Coober Pedy Airport	CPD	YCBP	-29.04	134.721
Coconut Island Airport	CNC	YCCT	-10.05	143.07
Cloncurry Airport	CNJ	YCCY	-20.6686	140.504
Ceduna Airport	CED	YCDU	-32.1306	133.71
Cooktown Airport	CTN	YCKN	-15.4447	145.184
Cunnamulla Airport	CMA	YCMU	-28.03	145.622
Coonamble Airport	CNB	YCNM	-30.9833	148.376
Coen Airport	CUQ	YCOE	-13.7608	143.114
Cooma Snowy Mountains Airport	OOM	YCOM	-36.3006	148.974
Doomadgee Airport	DMD	YDMG	-17.9403	138.822
Darnley Island Airport	NLF	YDNI	-9.58333	143.767
Devonport Airport	DPO	YDPO	-41.1697	146.43
Elcho Island Airport	ELC	YELD	-12.0194	135.571
Esperance Airport	EPR	YESP	-33.6844	121.823
Flinders Island Airport	FLS	YFLI	-40.0917	147.993
Geraldton Airport	GET	YGEL	-28.7961	114.707
Gladstone Airport	GLT	YGLA	-23.8697	151.223
Groote Eylandt Airport	GTE	YGTE	-13.975	136.46
Griffith Airport	GFF	YGTH	-34.2508	146.067
Horn Island Airport	HID	YHID	-10.5864	142.29
Hooker Creek Airport	HOK	YHOO	-18.3367	130.638
Mount Hotham Airport	MHU	YHOT	-37.0475	147.334
Hughenden Airport	HGD	YHUG	-20.815	144.225
Julia Creek Airport	JCK	YJLC	-20.6683	141.723
Kalbarri Airport	KAX	YKBR	-27.69	114.262
King Island Airport	KNS	YKII	-39.8775	143.878
Kalkgurung Airport	KFG	YKKG	-17.4319	130.808
Karumba Airport	KRB	YKMB	-17.4567	140.83
Kowanyama Airport	KWM	YKOW	-15.4856	141.751
Kubin Airport	KUG	YKUB	-10.225	142.218
Leonora Airport	LNO	YLEO	-28.8781	121.315
Lake Evella Airport	LEL	YLEV	-12.4989	135.806
Lord Howe Island Airport	LDH	YLHI	-31.5383	159.077
Lockhart River Airport	IRG	YLHR	-12.7869	143.305
Lismore Airport	LSY	YLIS	-28.8303	153.26
Lightning Ridge Airport	LHG	YLRD	-29.4567	147.984
Longreach Airport	LRE	YLRE	-23.4342	144.28
Leinster Airport	LER	YLST	-27.8433	120.703
Laverton Airport	LVO	YLTN	-28.6136	122.424
Mabuiag Island Airport	UBB	YMAA	-9.95	142.183
Meekatharra Airport	MKR	YMEK	-26.6117	118.548
Merimbula Airport	MIM	YMER	-36.9086	149.901
Milingimbi Airport	MGT	YMGB	-12.0944	134.894
Maningrida Airport	MNG	YMGD	-12.0561	134.234
McArthur River Mine Airport	MCV	YMHU	-16.4425	136.084
Mildura Airport	MQL	YMIA	-34.2292	142.086
Mount Magnet Airport	MMG	YMOG	-28.1161	117.842
Moree Airport	MRZ	YMOR	-29.4989	149.845
Moranbah Airport	MOV	YMRB	-22.0578	148.077
Moruya Airport	MYA	YMRY	-35.8978	150.144
Mount Gambier Airport	MGB	YMTG	-37.7456	140.785
Mornington Island Airport	ONG	YMTI	-16.6625	139.178
Murray Island Airport	MYI	YMUI	-9.91667	144.055
Maryborough Airport	MBH	YMYB	-25.5133	152.715
Narrandera Airport	NRA	YNAR	-34.7022	146.512
Narrabri Airport	NAA	YNBR	-30.3192	149.827
Normanton Airport	NTN	YNTN	-17.6836	141.07
Newman Airport	ZNE	YNWN	-23.4178	119.803
Olympic Dam Airport	OLP	YOLD	-30.485	136.877
Port Augusta Airport	PUG	YPAG	-32.506944	137.716667
Palm Island Airport	PMK	YPAM	-18.7553	146.581
Paraburdoo Airport	PBO	YPBO	-23.1711	117.745
Cocos Keeling Island Airport	CCK	YPCC	-12.1883	96.8339
Gove Airport	GOV	YPGV	-12.2694	136.818
Parkes Airport	PKE	YPKS	-33.1314	148.239
Port Lincoln Airport	PLO	YPLC	-34.6053	135.88
Pormpuraaw Airport	EDR	YPMP	-14.8967	141.609
Port Macquarie Airport	PQQ	YPMQ	-31.4358	152.863
Portland Airport	PTJ	YPOD	-38.3181	141.471
Quilpie Airport	ULP	YQLP	-26.6122	144.253
Ramingining Airport	RAM	YRNG	-12.3564	134.898
Roma Airport	RMA	YROM	-26.545	148.775
St George Airport	SGO	YSGE	-28.0497	148.595
Shark Bay Airport	DNM	YSHK	-25.8939	113.577
Saibai Island Airport	SBR	YSII	-9.37833	142.625
Strahan Airport	SRN	YSRN	-42.155	145.292
Thargomindah Airport	XTG	YTGM	-27.9864	143.811
Tennant Creek Airport	TCA	YTNK	-19.6344	134.183
Victoria River Downs Airport	VCD	YVRD	-16.4033	131.002
Warraber Island Airport	SYU	YWBS	-10.2083	142.825
Windorah Airport	WNR	YWDH	-25.4131	142.667
Whyalla Airport	WYA	YWHA	-33.0589	137.514
Wiluna Airport	WUN	YWLU	-26.6292	120.221
Wollongong Airport	WOL	YWOL	-34.5611	150.789
Winton Airport	WIN	YWTN	-22.3636	143.086
Wynyard Airport	BWT	YWYY	-40.9989	145.731
Yorke Island Airport	OKR	YYKI	-9.75703	143.411
Yam Island Airport	XMY	YYMI	-9.90111	142.776
Beijing Nanyuan Airport	NAY	ZBBB	39.7825	116.387778
Chifeng Airport	CIF	ZBCF	42.235	118.908
Changzhi Airport	CIH	ZBCZ	36.2475	113.126
Datong Airport	DAT	ZBDT	40.0603	113.482
Baita Airport	HET	ZBHH	40.851422	111.824103
Baotou Airport	BAV	ZBOW	40.56	109.997
Shijiazhuang Daguocun International Airport	SJW	ZBSJ	38.280686	114.6973
Tongliao Airport	TGO	ZBTL	43.5567	122.2
Ulanhot Airport	HLH	ZBUL	46.083	122.017
Xilinhot Airport	XIL	ZBXH	43.9156	115.964
Beihai Airport	BHY	ZGBH	21.5394	109.294
Changde Airport	CGD	ZGCD	28.9189	111.64
Dayong Airport	DYG	ZGDY	29.1028	110.443
Meixian Airport	MXZ	ZGMX	24.35	116.133
Zhuhai Airport	ZUH	ZGSD	22.0064	113.376
Bailian Airport	LZH	ZGZH	24.2075	109.391
Zhanjiang Airport	ZHA	ZGZJ	21.2144	110.358
Enshi Airport	ENH	ZHES	30.3203	109.485
Nanyang Airport	NNY	ZHNY	32.9808	112.615
Xiangfan Airport	XFN	ZHXF	32.1506	112.291
Yichang Airport	YIH	ZHYC	30.671	111.441
Ankang Airport	AKA	ZLAK	32.7081	108.931
Golmud Airport	GOQ	ZLGM	34.633	98.867
Hanzhong Airport	HZG	ZLHZ	33.0636	107.008
Qingyang Airport	IQN	ZLQY	35.7997	107.603
Xining Caojiabu Airport	XNN	ZLXN	36.5275	102.043
Yan'an Airport	ENY	ZLYA	36.6369	109.554
Yulin Airport	UYN	ZLYL	38.2692	109.731
Arvaikheer Airport	AVK	ZMAH	46.2503	102.802
Altai Airport	LTI	ZMAT	46.3764	96.2211
Bayankhongor Airport	BYN	ZMBH	46.1633	100.704
Dalanzadgad Airport	DLZ	ZMDZ	43.5917	104.43
Khovd Airport	HVD	ZMKD	47.9541	91.6282
Muren Airport	MXV	ZMMN	49.6633	100.099
Diqing Airport	DIG	ZPDQ	27.7936	99.6772
Mangshi Airport	LUM	ZPLX	24.4011	98.5317
Simao Airport	SYM	ZPSM	22.7933	100.959
Zhaotong Airport	ZAT	ZPZT	27.3256	103.755
Ganzhou Airport	KOW	ZSGZ	25.8258	114.912
Jingdezhen Airport	JDZ	ZSJD	29.3386	117.176
Jiujiang Lushan Airport	JIU	ZSJJ	29.733	115.983
Quzhou Airport	JUZ	ZSJU	28.9658	118.899
Lianyungang Airport	LYG	ZSLG	34.55	119.25
Huangyan Luqiao Airport	HYN	ZSLQ	28.5622	121.429
Shubuling Airport	LYI	ZSLY	35.0461	118.412
Quanzhou Airport	JJN	ZSQZ	24.7964	118.59
Tunxi International Airport	TXN	ZSTX	29.7333	118.256
Weifang Airport	WEF	ZSWF	36.6467	119.119
Weihai Airport	WEH	ZSWH	37.1871	122.229
Wuxi Airport	WUX	ZSWX	31.4944	120.429
Nanping Wuyishan Airport Airport	WUS	ZSWY	27.7019	118.001
Wenzhou Yongqiang Airport	WNZ	ZSWZ	27.9122	120.852
Yancheng Airport	YNZ	ZSYN	33.3856	120.125
Yiwu Airport	YIW	ZSYW	29.3447	120.032
Zhoushan Airport	HSN	ZSZS	29.9342	122.362
Qamdo Bangda Airport	BPX	ZUBD	30.5536	97.1083
Dachuan Airport	DAX	ZUDX	31.3	107.5
Guangyuan Airport	GYS	ZUGU	32.3911	105.702
Luzhou Airport	LZO	ZULZ	28.8522	105.393
Mianyang Airport	MIG	ZUMY	31.4281	104.741
Nanchong Airport	NAO	ZUNC	30.754	106.062
Nyingchi Airport	LZY	ZUNZ	29.3033	94.3353
Wanxian Airport	WXN	ZUWX	30.8361	108.406
Aksu Airport	AKU	ZWAK	41.2625	80.2917
Qiemo Airport	IQM	ZWCM	38.1494	85.5328
Kuqa Airport	KCA	ZWKC	41.7181	82.9869
Korla Airport	KRL	ZWKL	41.6978	86.1289
Karamay Airport	KRY	ZWKM	45.617	84.883
Yining Airport	YIN	ZWYN	43.9558	81.3303
Heihe Airport	HEK	ZYHE	50.25	127.3
Jiamusi Airport	JMU	ZYJM	46.843394	130.465389
Jinzhou Airport	JNZ	ZYJZ	41.1014	121.062
Qiqihar Sanjiazi Airport	NDG	ZYQQ	47.239628	123.918131
Yanji Airport	YNJ	ZYYJ	42.8828	129.451258
Mount Keith	WME	YMNE	-27.286389	120.554722
Gran Roque Airport	LRV	SVRS	11.95	-66.67
Inishmore Airport	IOR	EIIM	53.1067	-9.65361
Connemara Regional Airport	NNR	EICA	53.2303	-9.46778
Guettin MecklenburgVorpommern Germany	GTI	EDCG	54.383333	13.325278
Berezovo	NBB	USHB	63.9241	65.0487
Szczecin-Dabie	PSD	EPSD	53.471138	14.63775
Worcester Regional Airport	ORH	KORH	42.2673	-71.8757
Anqing Airport	AQG	ZSAQ	30.5822	117.0502
Shanhaiguan Airport	SHP	ZBSH	39.9681	119.731
Zhangxiao	YCU	ZBYC	35.018	110.993
Lanzhou Airport	LHW	ZLAN	36.117	103.617
Jiayuguan Airport	JGN	ZLJQ	39.8569	98.3414
Dandong	DDG	ZYDD	40.0255	124.2866
Dongsheng	DSN	ZBDS	39.85	110.033
Panzhihua	PZI	ZUZH	26.54	101.799
Bremerton National	PWT	KPWT	47.490244	-122.764814
Spencer Muni	SPW	KSPW	43.165527	-95.202805
Jefferson City Memorial Airport	JEF	KJEF	38.5912	-92.1561
Boulder City Municipal Airport	BLD	KBVU	35.5651	-114.514
Tannheim	DMT	EDMT	48.011736	10.100903
Unst Airport	UNT	EGPW	60.7472	-0.85385
Pagerungan	A19	WA19	-6.956608	115.931239
Provincetown Muni	PVC	KPVC	42.071945	-70.22139
Kenmore Air Harbor Seaplane Base	LKE	KW55	47.629	-122.339
Seria - Anduki	ABK	WBAK	4.6333	114.3833
Saint Barthelemy	SBH	TFFJ	17.9023	-62.8324
Kostroma - Sokerkino	UBA	UUBA	57.47	41.01
Babusheri	SUI	UGSS	42.87	41.12
Tambow	TBW	UUOT	52.81	41.48
Oban Airport	OBN	EGEO	56.464	-5.4
Mt. Fuji Shizuoka Airport	FSZ	RJNS	34.796111	138.189444
Erechim Airport	ERM	SSER	-27.6619	-52.2683
La Cote	SGP	LSGP	46.413056	6.258611
Courchevel Airport	CVF	LFLJ	45.3967	6.63472
Fullerton Municipal Airport	FUL	KFUL	33.521925	-117.584722
Concord Rgnl	JQF	KJQF	35.387775	-80.709136
Sandown	GHN	EGHN	50.677776	-1.317803
Navoi Airport	NVI	UTSA	40.1172	65.1708
Andernos-Les-Bains	FCD	LFCD	44.81111	-1.186023
Bienenfarm Airport	DOI	EDOI	52.6617	12.7458
Ain Arnat Airport	QSF	DAAS	36.1781	5.32449
La Rochelle-Ile de Re	LRH	LFBH	46.1792	-1.19528
Friedman Mem	SUN	KSUN	43.504444	-114.296194
Yverdon-Les-Bains	SGY	LSGY	46.86667	6.7
Aleksandrowice	PBA	EPBA	49.84997	19.020193
Mason City Municipal	MCW	KMCW	43.2247	-93.4067
Niederoeblarn	OGO	LOGO	47.478	14.008
Bad Voeslau	OAV	LOAV	47.965	16.259
Uetersen	DHE	EDHE	53.646667	9.704167
Tunoshna	IAR	UUDL	57.56066668	40.15736945
Belaya	IIB	UIIB	52.91500001	103.575
Dzemgi	HKD	UHKD	50.605	137.08167
Khabarovsk-MVL	HHT	UHHT	48.528	135.179
Irkutsk-2	IIR	UIIR	52.3678	104.183
Zhukovski	UBW	UUBW	55.589	38.154
Gelendzhik	RKG	URKG	44.55	38.083
Taganrog-Juzhnyi	RRT	URRT	47.117	38.513
Neuchatel Airport	QNC	LSGN	46.9575	6.86472
Locarno Airport	ZJI	LSZL	46.1608	8.87861
Speck-Fehraltorf Airport	SZK	LSZK	47.3764	8.7575
Lausanne-la Blecherette Airport	SGL	LSGL	46.5453	6.61667
Triengen Airport	SPN	LSPN	47.2267	8.07806
Rimatara	RMT	NTAM	-22.637253	-152.805192
Ust-Kut	UKX	UITT	56.85	105.7167
Kirensk	IKK	UIKK	57.7667	108.05
Ringi Cove Airport	RIN	AGRC	-8.12639	157.143
Antonio Juarbe Pol Airport	ARE	TJAB	18.451111	-66.675556
Pangborn Field	EAT	KEAT	47.398	-120.206
